Date,EA_simple.return,F_simple.return,FLG_simple.return,GE_simple.return,GOOGL_simple.return,GS_simple.return,HD_simple.return,HLT_simple.return,HON_simple.return,HWKN_simple.return,cpi,inflation_rate,EA_real.return,F_real.return,FLG_real.return,GE_real.return,GOOGL_real.return,GS_real.return,HD_real.return,HLT_real.return,HON_real.return,HWKN_real.return
2015-01-31,-0.008494441460851654,-0.009427413531497453,-0.0038680784224440767,-0.007890522283877655,0.047386128343153144,-0.020342250610180912,-0.029734405864312197,-0.015542035167943835,-0.024059275122425672,-0.02506349776957706,234.747,-0.0063703164417655556,-0.002137743119226765,-0.0030766966208016777,0.002518280261476047,-0.0015299521212652767,0.05410108582144435,-0.014061510439564606,-0.023513880280708555,-0.009230520059881786,-0.017802365381552554,-0.018813026258304166
2015-02-28,-0.009526990411459657,-0.0024419238548456512,0.004839931298597389,0.003862537226261953,0.005971798876489354,-0.012539194021083389,-0.005459915494825607,0.009282517239640908,-0.008298023299426305,-0.0007686730699406619,235.342,0.0025346436802173855,-0.012031139440129346,-0.00496398560033251,0.0022994593083760506,0.001324536318435765,0.0034284652584717357,-0.01503572748964166,-0.007974347046697194,0.006730813345913633,-0.010805279446381988,-0.003294965187469079
2015-03-31,-0.010929886706477543,-0.0012375839978058245,-0.010644727795869113,-0.012341079713068637,-0.011476639946902512,-0.015966653889152305,-0.008898219294051657,-0.0003375916660665057,-0.005719064278691066,-0.0075761110380622165,235.976,0.0026939517808124425,-0.013587235131012454,-0.00392097286678128,-0.013302842360813805,-0.014994636665732752,-0.014132519401904853,-0.018610469961270804,-0.01156102622767008,-0.003023398556952328,-0.00839041269228935,-0.010242470098313361
2015-04-30,-0.009041300065065094,-0.013732953233954404,0.0046752919832613316,-0.00036924555344497456,-0.022480065431173424,-0.010777933959428831,-0.0159138195371471,-0.02688184657142212,-0.008060043328868116,-0.026165838816767262,236.222,0.0010424788961589382,-0.010073277781721401,-0.01476004509459583,0.0036290299000181214,-0.0014102542892691083,-0.023498048108078762,-0.011808103157242678,-0.016938640258307158,-0.027895245263091062,-0.009093042919681382,-0.027179983154090093
2015-05-31,-0.008060710209222832,-0.00784835390925398,0.00112893924841595,-0.013029719940312767,-0.015987471383463236,-0.010984041556237334,-0.006863093256516795,-0.015301130255474527,-0.01409797891599951,-0.0031792960149161775,237.001,0.003297745341246827,-0.011321121375196919,-0.011109463070416603,-0.0021616774311530307,-0.01627379843857435,-0.019221828030871024,-0.014234844006976832,-0.010127440876793403,-0.018537742841628124,-0.01733854614746455,-0.00645575193031056
2015-06-30,0.004228425301632699,-0.0006656993701227298,0.00712332346260669,-0.0026275380561030515,-0.0022355054485316828,0.005490129227032847,0.005337573440805876,0.00804989629577757,0.0011785463803777319,0.004476529291094211,237.657,0.0027679208104607333,0.0014564730889989885,-0.003424142425505927,0.004343380518820217,-0.005380565886275113,-0.004989615398694136,0.0027146943575657723,0.002562559668111808,0.00526739575100077,-0.0015849873107213197,0.0017038922418384228
2015-07-31,-0.010373225938681618,-0.017880809679972853,0.0026340519271290663,-0.0007655908797226108,-0.010623501925727252,-0.010279722256328006,0.004894464340851723,0.011680327081379227,-0.003131580278367463,0.01333340516211301,238.034,0.0015863197801873063,-0.011940604102393948,-0.019436297277335535,0.0010460727410610549,-0.002348185686507853,-0.012190483700490473,-0.011847248511860142,0.00330290509697706,0.01007802033818428,-0.0047104278137406475,0.01172848026169504
2015-08-31,-0.025916739842712477,0.009461544075728412,0.0011336500557499463,-0.013513382459308554,-0.017993241681781957,0.004527155677277683,-0.00901977598115955,-0.008386774983409895,-0.007498276082868571,0.019286902498775405,238.033,-4.20108051790713e-06,-0.02591264762331369,0.009465784922770837,0.0011378559164920699,-0.01350923813218774,-0.01798911617498955,0.0045313757944700495,-0.00901561277595686,-0.008382609118907869,-0.007494106485695373,0.01929118462311319
2015-09-30,0.026515063220099666,0.031939452648657385,0.00893841173353871,0.026455098354188245,0.025312815240313702,0.011055449084565572,0.02284994393744655,0.04748838520394316,0.023454435544555396,0.00917424109402587,237.498,-0.002247587519377592,0.028827442940445813,0.03426405162282564,0.011211197400270434,0.028767342994646228,0.02762248671608858,0.013333003696647472,0.02515406742482984,0.04984801048956289,0.02575992074028899,0.011447558001895786
2015-10-31,-0.05245866460770454,0.005431113121552533,-0.02016608106372586,-0.014315044027433554,-0.010015385036073465,-0.012586215171543125,8.080790717257536e-05,-0.006361849868960601,0.003302934218812892,0.0009658678888919692,237.733,0.0009894820166906904,-0.053395312922482896,0.00443724053514849,-0.02113465072359655,-0.015289397460291232,-0.010993988698655088,-0.013562277558484381,-0.0009077758816080639,-0.007344065065339689,0.0023111653455751835,-2.3590785141025528e-05
2015-11-30,-0.01582448331260422,-0.013764780897359552,0.014851442711669716,-0.01383416126715431,-0.011813743494848206,0.0010536402448815263,-0.006382445532200132,-0.003433532794795746,-0.0010572338530504544,0.002935663436356206,238.017,0.0011946174910508756,-0.01699879374731783,-0.014941548952688177,0.013640530004887852,-0.015010846538374922,-0.012992839512558918,-0.0001408090332353229,-0.007568022131639873,-0.004622628013566943,-0.002249164452905683,0.0017389685430673207
2015-12-31,-0.013352682870165888,-0.005645535869887808,-0.009107481946771911,0.0032205240300640092,-0.015551091175884935,-0.009779781026055367,-0.008249257630563278,-0.009259185690057126,-0.008520355587614215,-0.020805173411365008,237.761,-0.0010755534268560574,-0.012290348369616066,-0.00457490299562624,-0.008040576589620763,0.004300703092869451,-0.014491123726812272,-0.008713599541045891,-0.0071814282134319285,-0.008192443674069017,-0.007452818064767497,-0.01975086309299201
2016-01-31,-0.07508243854497265,0.019641217930953303,0.0137524054090703,0.031549198215854224,0.017439515891784607,0.028651648507503014,0.028459263033439264,0.036670417704748326,0.0533835034820227,0.0611724713135946,237.652,-0.0004584435630738959,-0.07465822156300483,0.020108880280752528,0.014217366832452338,0.03202232220641843,0.017906168422511026,0.029123443525795878,0.02893096981339749,0.03714589056224504,0.05386664186032197,0.06165918213182131
2016-02-29,-0.00325826144670327,0.0032076616233194244,-0.018169542469837485,-0.008843352374044211,-0.0105401439528936,-0.000467848912278801,-0.01694895473702851,0.0038645149194318495,-0.01630594314360767,0.027965191375136422,237.336,-0.0013296753235823022,-0.0019311539308488612,0.004543378164733047,-0.016862288515193002,-0.007523681103567825,-0.009222731868292589,0.0008629738863852321,-0.0156400756360785,0.0052011060253513985,-0.014996207907627457,0.029333871223429675
2016-03-31,-0.0045174848512679056,0.011236257835187224,-0.003759716818253156,-0.001256555096083023,-0.0070801372477306,0.003067045643448063,7.49152433299205e-05,-0.009238854086548454,-0.0010696772022364964,-0.0005537351614801622,238.08,0.0031347962382444194,-0.007628367711107642,0.008076144529452378,-0.006872967703196009,-0.004377628361407648,-0.0101830118188313,-6.753887418764482e-05,-0.0030503188668054015,-0.01233498266752786,-0.004191334460979412,-0.0036770047391004868
2016-04-30,-0.007541804355185366,-0.03761525581108016,-0.0033160216892462735,-0.0048543912669497535,0.003999790616445509,-0.0010954541931453843,0.008739450882894628,-0.008542796883888926,-0.003053545941933411,0.016100178070973747,238.992,0.0038306451612901693,-0.011329051938485324,-0.041287742282176465,-0.007119394974625548,-0.0086518940920004,0.000168499991478388,-0.004907301224744032,0.004890073584888244,-0.012326224652357554,-0.006857920841933929,0.012222712036961347
2016-05-31,0.01387062051668364,0.002973694034847707,0.006393647196421437,0.0036517358430629976,0.0016719328522925014,-0.0003137593571799213,-0.008480532459273715,0.001445539682309871,-0.004373467463900993,-0.012651743490486922,239.557,0.0023640958693178504,0.011479386277684522,0.0006081604160024234,0.004020047549297745,0.0012846030489832572,-0.0006905305366360359,-0.0026715394511166446,-0.010819051054683282,-0.0009163897537763921,-0.0067216726546610595,-0.01498042420083101
2016-06-30,0.02739339693118037,0.0015933566400794241,0.01078886740200824,0.030441812086798414,0.011996697463465988,0.02116836187215121,0.0025123828830131423,0.010767171743556236,0.01624995084457348,0.02069147331893073,240.222,0.002775957287827202,0.02454929185770971,-0.0011793268866819862,0.007990728194015917,0.027589268168931813,0.009195214652510941,0.018341489393173482,-0.00026284475898974424,0.0079690925950624,0.01343669386847779,0.017865920997506723
2016-07-31,0.0005244833818214278,-0.003933727274391674,0.014747319801753145,-0.0035198659872714977,0.033296836427105125,-0.010714254140340107,0.002029121284265578,0.013105982616886447,0.004923854932496363,-0.011563294375046551,240.101,-0.0005037007434789409,0.0010287022834052362,-0.0034317551085123466,0.015258706366973573,-0.003017685254098623,0.03381757110629291,-0.010215699052068872,0.002534098455020395,0.013616542022705902,0.005430290917547875,-0.011065167164495127
2016-08-31,-0.006117481091830301,0.003983994489298315,0.003320190384128896,-0.0041441027302971944,-0.0026139094131583107,0.00053183076695551,0.00014934887634043825,0.003784804156736321,-0.0026491898186339347,-0.015773048500227538,240.545,0.0018492217858316895,-0.007951997869959926,0.0021308323219149106,0.0014682534719896445,-0.005982261986934079,-0.004454893113590819,-0.001314959367366586,-0.00169673526966585,0.0019320096565573763,-0.00449010839819497,-0.01758974295018856
2016-09-30,0.013529570087803533,0.008354438438946454,0.009219927088359947,0.0030471976638941634,0.0017690665960463647,0.014595987525868992,0.005862337829972697,0.004820520913249915,0.0034426806170271274,0.020249317940228773,241.176,0.0026232097944252075,0.010877825475050118,0.00571623376412389,0.006579457995279592,0.0004228785702615756,-0.0008519084637528263,0.011941452795510843,0.0032306533540267246,0.0021915621914190275,0.0008173268029272318,0.017579992138240685
2016-10-31,-0.011705364439384747,0.0017065754172489456,0.016997499822739348,-0.004106773106041572,-0.011786884781820883,0.006209871643485743,-0.012704302037586324,0.01573012127197604,-0.0013656790941115604,0.015094371965014286,241.741,0.0023426874979268764,-0.014015218659776618,-0.0006346253518003664,0.014620560919533565,-0.006434386846346674,-0.0140965484718788,0.003858145715825323,-0.015011821528896352,0.013356144501305511,-0.003699699352618935,0.012721881075342
2016-11-30,-0.026176728137401017,0.0033557020693808504,0.0031385310152380885,-0.009339792383174506,-0.01717686193971002,0.03560802629229087,-0.0016971350633384619,0.010479701095892802,0.005293794634705362,0.0041365130613177925,242.026,0.0011789477167711837,-0.02732346291994847,0.002174191094982403,0.0019572757726635803,-0.01050635365828867,-0.018334194599619158,0.034388536289178484,-0.0028726960216939323,0.009289801189220404,0.004110001441119282,0.002954082635568289
2016-12-31,-0.017465167720537078,-0.008176519705902274,0.008238508058547422,-0.003468710285288612,-0.012990608552879368,0.005331940369474708,-0.007550056451195553,-0.0018350268327261832,-0.0012930403164438387,-0.005529885648817956,242.637,0.002524522158776188,-0.019939352541989308,-0.010674094875640083,0.0056995971404940615,-0.005978140495914608,-0.01547606105259769,0.002800348668432706,-0.010049209158772276,-0.004348570927836026,-0.003807949223026963,-0.008034125479793985
2017-01-31,-0.004890194638129786,-0.0008084564036969777,0.0026400958255059503,-0.008678007516116026,-0.004418398487159969,-0.019580921953163855,-0.006427202510446928,-0.007925473703793484,-0.006632477851570839,0.019962393952740243,243.618,0.004043076694815628,-0.008897298871232362,-0.004831996964197227,-0.001397331351487563,-0.012669858999285077,-0.008427402547139473,-0.023528869623549165,-0.010428117526321112,-0.011920355487145096,-0.010632566265512344,0.015855213414078806
2017-02-28,-0.005747363742023226,-0.010268516181768272,-0.016097880743830895,-0.004342423120910821,-0.0055787514140631655,-0.0024931236918057653,-0.0026841239111977666,-0.014132992663955402,-0.0031229195666646614,-0.0020183441274533864,244.006,0.0015926573570097524,-0.00732834954920869,-0.011842312792185505,-0.01766240793689744,-0.005925642959066835,-0.007160005335898445,-0.0040792841469076135,-0.004269980652107597,-0.015700644274351805,-0.004708078567706164,-0.00360525954133073
2017-03-31,-0.008198752432977185,-0.003425045515977221,-0.018960540553856986,-0.002343726562157422,-0.001977720203564348,-0.00648749563838491,-0.0008161897719104472,-0.005274604250415815,-0.004306084950214117,-0.0020366823287052416,243.892,-0.00046720162618951733,-0.0077351646883089265,-0.0029592264451951955,-0.018501983084252216,-0.0018774020612639664,-0.0015112246239766813,-0.006023108018056167,-0.0003491512697619825,-0.004809649700387775,-0.003840677694889272,-0.001570214309194462
2017-04-30,0.006154466000696024,0.0,-0.007468320950957064,-0.003094700123072114,0.03710866737020657,-0.00890133995739828,-0.00012836541133931512,-0.021082375672600406,0.009700988800775967,-0.016361944829841768,244.193,0.001234152821740775,0.0049142482456161485,-0.0012326315660153853,-0.008691746828823232,-0.004323517064028448,0.03583029448941777,-0.010122999450802417,-0.0013608387500967378,-0.022289020436875195,0.008456399489743083,-0.0175744081461785
2017-05-31,0.004253549353241182,0.0036104105416232546,-0.003086211625833113,0.0007308883007546285,-0.009114871376569078,-0.03278097825716031,-0.002404633165738357,0.014189692815551158,0.00045134063254459456,0.004268713712074712,244.004,-0.0007739779600562935,0.0050314215226636705,0.004387784550214935,-0.002314024669870296,0.0015060318963058261,-0.008347354084599079,-0.03203179219828656,-0.0016319182744590766,0.014975261297798026,0.001226267696771366,0.0050465976274678415
2017-06-30,-0.008998971483369922,0.0017904096756300447,-0.008308181390544012,-0.00036985647001219757,-0.008679684792242237,-0.011184973480777072,0.0081493178827452,-0.006425776788620108,0.007330452028520229,-0.011727070328169775,244.163,0.0006516286618252209,-0.00964431563270518,0.0011380394346909295,-0.008953975385370794,-0.0010208199363083148,-0.00932523686244957,-0.011828894096171494,0.007492806693321086,-0.007072796613452725,0.006674474088076643,-0.012370637927756167
2017-07-31,-0.012769519472169977,0.004476232579148753,0.015467756503161123,0.0031336803568389193,-0.013387796336938762,0.007692106891756145,0.010264446666904847,0.0011208971710314763,-0.004898021738954816,-0.0011109791800615332,244.243,0.0003276499715354486,-0.013092879562089599,0.004147223769863206,0.015135147500977775,0.002805111290668849,-0.01371095391481425,0.007362044746469065,0.009933541970625459,0.0007929873772045681,-0.005223960080118717,-0.0014381579391891108
2017-08-31,-0.0038532896863643362,0.008226474475986567,0.003330646282494909,0.01112037887553119,0.012303555928496301,0.005934554762732969,-0.0008664692396150864,0.00015534044532761193,0.0016658614467532917,0.008486844389846926,245.183,0.0038486261632881824,-0.007672387697624572,0.004361064206891863,-0.000515994012735721,0.007243873750204521,0.008422514654946367,0.0020779314182231,-0.004697018335248826,-0.0036791261368522843,-0.0021743962781295423,0.004620435896083297
2017-09-30,0.01243444277227046,0.0008360090035637313,0.0015538193030226743,-0.0024754171891842036,0.00923495277605313,0.0073044418732763905,0.007391038592360566,0.0012977753666556513,0.008251438406885026,-0.004878675242231845,246.435,0.005106389920997767,0.007290823065853491,-0.004248685472758473,-0.0035345219706088837,-0.007543288139654436,0.004107587909554455,0.0021868848654433837,0.0022730416344705073,-0.0037892650892822344,0.003129070233186315,-0.009934336567111512
2017-10-31,0.017179765333897867,0.014049679225035971,0.0015948621145540631,-0.012248690005944751,-8.708522419442755e-05,0.006600640447588013,0.002843350670828526,-0.0050931716057140974,-0.0033188248929880704,0.035326103393995334,246.626,0.0007750522450138408,0.01639200842595323,0.013264346418551787,0.0008191749661436987,-0.013013655987669459,-0.0008614697851172526,0.00582107656411468,0.002066696627953446,-0.0058636791930053445,-0.004090706626647234,0.03452429301817017
2017-11-30,0.008152313724828275,-0.0031845491907412926,-0.010385364554868937,-0.010281572457907173,-0.001166442304470161,0.02601923806817341,0.014499274771039516,0.013061606430631478,0.017749955803725292,-0.0229299463091992,247.284,0.002668007428251684,0.005469713061498016,-0.005836983503646698,-0.01301863815980453,-0.012915122244074873,-0.0038242466143473264,0.023289095161034723,0.011799785427615284,0.01036594259054735,0.015041816696792276,-0.025529839934862575
2017-12-31,-0.0023738939298333372,-0.007154087710268042,-0.008377792738450185,0.005184272080634544,-0.0024149858486499642,-0.006783823309364112,-0.0013173458154238649,-0.007333605319615688,-0.00499523790182832,-0.02357854990401098,247.805,0.0021068892447551058,-0.004471362509008814,-0.009241506125162724,-0.01046263836296657,0.003070912762807909,-0.004512368033726455,-0.00887202019020128,-0.003417035744320285,-0.009420646305990044,-0.0070871952112174785,-0.025631436550769604
2018-01-31,0.06958728431034045,-0.008137081185470296,0.015781848841206703,0.013793050408798857,0.004119265479275436,-0.0039042191787220792,-0.004509273980906725,-0.008795388428556872,0.0044034435564697105,0.00426742661935231,248.859,0.004253344363511546,0.06505722914792678,-0.012337948007367427,0.011479677456291526,0.009499302241640528,-0.00013351101590908243,-0.008123013568258397,-0.008725505763659602,-0.01299346710200766,0.00014946347333633092,1.40226128395593e-05
2018-02-28,-0.016693258793435528,0.0,-0.027837225030428514,-0.026896387801015664,-0.012161002063719617,-0.015907036104883643,-0.014650125617887255,0.011898751804431118,-0.018256789684963803,-0.01903411489363227,249.529,0.0026922876006090224,-0.01933349506500459,-0.002685058650497396,-0.030447539099052068,-0.02950922807278078,-0.014813407710427051,-0.018549383430483846,-0.01729584782186344,0.009181744307471096,-0.02089282778438728,-0.021668065829279937
2018-03-31,0.016005978944116928,0.020257579347294774,0.006177573809633685,-0.01461983922635679,0.03179530064583469,0.009985112236186255,0.019913035489778963,0.00574632691151189,0.008725398354920033,0.03534605761374543,249.577,0.000192362410782021,0.01581057517297868,0.020061357885346354,0.005984060290587845,-0.014809352874317838,0.031596860186853926,0.009790866430734013,0.019716880292370842,0.005552896332204682,0.008531394824462302,0.03514693425395876
2018-04-30,0.00434167697439336,-0.02175789131030892,-0.007518543319535054,-0.02155761782696286,-0.012477553876820036,-0.006130286507678551,-0.008903128615145417,-0.016589473979734648,-0.015313296854127745,-0.016641309618916855,250.227,0.002604406656061986,0.0017327575131307338,-0.024299013453995544,-0.010096654182240816,-0.02409926020932951,-0.015042783008688443,-0.008712003563671633,-0.011477642821846268,-0.019144021817950163,-0.017871159742804066,-0.019195722806733095
2018-05-31,-0.003501600877896971,0.0,-0.007705509579870595,-0.006351112056198427,0.020910123614186205,-0.01431303431607811,-0.002886588244198074,-0.012480221958849125,-0.01681704770598047,-0.08866275954694736,250.792,0.002257949781598212,-0.005746575181319602,-0.002252862930236965,-0.009941013053216485,-0.008589666801518181,0.018610153041592303,-0.016533651941885164,-0.005132948086784772,-0.014704968659673856,-0.01903202413284455,-0.09071587743290843
2018-06-30,0.0027730248916968403,-0.01861695826424914,-0.007194574760271744,-0.01590701488307733,0.002138820703436517,-0.01275628535129425,-0.0005632497919410007,0.01162958552840676,0.006427509031510681,0.00855889102124352,251.018,0.0009011451720948305,0.0018701944029448914,-0.019500530627315826,-0.008088431081747394,-0.01679302709987629,0.0012365612101772339,-0.01364513427651326,-0.0014630765196936846,0.010718781178402192,0.005521388287017759,0.007650851321417962
2018-07-31,0.020125139848151896,-0.0029791354676267368,-0.005540357175423116,0.03571440227371947,-0.0022926210954506976,-0.006361109989837299,0.0012168131367606971,0.0178571482648735,0.017397629272842385,0.0013422235701672225,251.214,0.0007808204989283585,0.019329226692793355,-0.003757022406445265,-0.006316245820138788,0.03490632619975198,-0.0030710436605357883,-0.00713635827393766,0.0004356524714521637,0.017063004622162925,0.016603844152039082,0.0005609650582221182
2018-08-31,-0.02182154649964929,-0.022680406467022074,-0.006457403700136699,0.013312414234887271,-0.018047883979833257,-0.006641699945662549,0.007578079850804054,0.0005156382503626045,-0.002445940555544035,0.007316999956253678,251.663,0.0017873207703393845,-0.02356674593548891,-0.024424073583349637,-0.008230014794094354,0.011504531177022104,-0.01979981612755899,-0.008413982230799588,0.005780427602149807,-0.0012694136705572179,-0.004225708629081226,0.005519813508582105
2018-09-30,0.009297890655618035,0.002166910397138899,0.010721269484106788,-0.020815253511098475,-0.0002319261540022488,-0.015368317545886412,0.0014985475886892807,-0.01535808079365375,0.006289319200094123,0.02345662571578977,252.182,0.002062281702117419,0.007220717799306886,0.00010441336524880107,0.008641167260862392,-0.022830452389002942,-0.0022894862904356827,-0.01739472642199047,-0.0005625739275113562,-0.017384510737377235,0.004218338096506846,0.021350313652492403
2018-10-31,-0.040598946771935096,0.00951398492597244,-0.007253985420573317,-0.007858674065145954,0.0391325981563424,0.027772514728233277,-0.002042641027160119,0.03595353705119275,0.013010561076347349,-0.008834204275651958,252.772,0.002339580144498754,-0.04283830327267313,0.007157658864912264,-0.009571173038671277,-0.010174450267816937,0.036707138718935495,0.025373571080639312,-0.004371992544709324,0.033535497921620694,0.01064607358946179,-0.011147703474445159
2018-11-30,-0.02685517235519086,0.004269037538518372,0.006628950394153232,-0.05541549747421459,0.013767764092474266,-0.021349797435538442,0.026528586571716195,-0.01203244557362948,0.0069302680942882056,0.01804822238247694,252.594,-0.0007041919199911595,-0.02616940872137219,0.004976734034404462,0.007338309892677142,-0.05474985996323023,0.014482154228457222,-0.020660154229221295,0.027251969108157192,-0.01133623653981275,0.007639839927826575,0.018765628906717735
2018-12-31,-0.004918055388687836,-0.02048667928728698,0.021715561406139283,0.007989437497341267,-0.001643367580887456,0.024658003651646165,0.009399451607766451,0.011980423068819412,0.010400746368133484,-0.0014628203477770052,252.767,0.0006848935445813442,-0.005599114136142003,-0.0211570824826538,0.02101627395119765,0.007299544541824909,-0.002326667605845212,0.023956702316298983,0.00870859360364351,0.011287798583855535,0.009709203053058113,-0.0021462439437361924
2019-01-31,0.03373290571080867,0.01033306917968524,0.01662315389703406,0.11648349793469426,0.02540999594618909,-0.022076304579237926,0.007410224869961235,0.0047211741263641915,0.0024426610327599185,-0.0050362042598950385,252.561,-0.0008149798035343991,0.03457606430844007,0.011157141828475048,0.017452357019063003,0.11739415160083633,0.026246366007936173,-0.021278666459113804,0.00823191351675634,0.005540669463609538,0.003260297913247223,-0.0042246674750294755
2019-02-28,-0.021054672403144292,-0.001138902164517952,0.005626995824641101,-0.04503649339883953,0.0032593731526746605,-0.007067466443316794,0.008003283101988501,-0.0028798055970690184,-0.0034279099658452994,-0.01740179193593172,253.319,0.003001255142321968,-0.02398394560538497,-0.004127768819444211,0.0026178837452666137,-0.047894006408142675,0.00025734565039603474,-0.010038593206157076,0.004987060518639952,-0.005863462990937651,-0.006409927280953354,-0.02034199555947569
2019-03-31,-0.005577383347563969,0.0011402007416105864,-0.0178269273386652,0.010111127739529824,0.0039411671493025935,0.0042369726478328484,0.009628527531277964,-0.0012016306833020352,0.0023968958865816514,-0.02125913974197069,254.277,0.0037817929172307974,-0.009323915148525264,-0.002631639858642121,-0.021527308433335723,0.006305488769530632,0.00015877378250572782,0.0004534648205554159,0.005824706779204547,-0.004964648328646959,-0.001379679368983422,-0.02494658982250164
