price,volume,time,buy/sell,market/limit,misc
0.31360000,9.17760736,2025-02-09 12:01:44.643342495,b,l,
0.31360000,63.97952655,2025-02-09 12:02:33.795423031,b,m,
0.31170000,58.44155845,2025-02-09 12:38:40.114603758,s,m,
0.31190000,144.03785288,2025-02-09 12:46:34.264234066,b,m,
0.31030000,24.00000000,2025-02-09 12:49:49.646087170,s,l,
0.31030000,9.17760736,2025-02-09 12:49:52.042586327,s,l,
0.30950000,108.00000000,2025-02-09 13:20:11.109580040,s,m,
0.30930000,209.45577077,2025-02-09 13:20:11.109580040,s,m,
0.30990000,108.00000000,2025-02-09 13:20:56.530740976,b,l,
0.30870000,80.11968124,2025-02-09 13:31:08.085043669,s,l,
0.30900000,108.00000000,2025-02-09 13:34:36.392136097,b,l,
0.30810000,210.80238184,2025-02-09 13:44:32.414797544,s,l,
0.30730000,190.74414683,2025-02-09 13:48:23.979392290,s,l,
0.30730000,859.87870855,2025-02-09 13:48:24.032902717,s,l,
0.30700000,30.43643583,2025-02-09 13:48:28.271569014,s,l,
0.30560000,100.00000000,2025-02-09 13:53:09.102850199,s,l,
0.30630000,1101.16028495,2025-02-09 13:53:18.193128586,b,l,
0.30640000,685.27500542,2025-02-09 13:53:18.193128586,b,l,
0.30650000,2055.82501626,2025-02-09 13:53:18.193128586,b,l,
0.31120000,506.34193126,2025-02-09 13:53:18.193128586,b,l,
0.30580000,32.70111183,2025-02-09 14:00:06.794896126,s,l,
0.30570000,515.45177955,2025-02-09 14:00:06.991169691,s,l,
0.30740000,48.58114868,2025-02-09 14:00:37.724261522,b,l,
0.30690000,39.86163815,2025-02-09 14:51:18.389216185,b,l,
0.30860000,222.05313080,2025-02-09 15:49:59.613563061,s,m,
0.30540000,33.15170875,2025-02-09 19:22:34.182506323,s,l,
0.30530000,52.05339124,2025-02-09 19:27:02.202241421,s,l,
0.30530000,29.56512549,2025-02-09 19:27:02.202241421,s,l,
0.30410000,210.80238184,2025-02-09 19:34:02.190172195,s,l,
0.30370000,39.86163815,2025-02-09 19:35:05.085656881,b,l,
0.30310000,263.20597496,2025-02-09 20:02:32.324724197,s,m,
0.30470000,32.81916638,2025-02-09 20:04:40.963350773,s,l,
0.30480000,50.18979400,2025-02-09 20:04:50.725886106,b,m,
0.30550000,45.75562700,2025-02-09 20:05:08.815475702,b,m,
0.30520000,45.69233700,2025-02-09 20:05:12.117484570,b,m,
0.30540000,241.48099600,2025-02-09 20:06:16.842825651,b,m,
0.30660000,1703.10719105,2025-02-09 20:35:22.668998003,b,l,
0.30770000,32.53090436,2025-02-09 20:44:36.160908699,b,m,
0.30400000,1717.67323940,2025-02-09 21:18:44.147760391,s,l,
0.30260000,49.57038996,2025-02-09 21:24:49.193340063,s,l,
0.30230000,30.44476427,2025-02-09 21:25:08.197269440,s,l,
0.30160000,300.00000000,2025-02-09 21:25:27.718077660,s,l,
0.30160000,108.00000000,2025-02-09 21:25:27.718077660,s,l,
0.30090000,48.58114868,2025-02-09 21:25:35.706790447,s,l,
0.30010000,206.58633419,2025-02-09 21:36:10.441488504,s,l,
0.30010000,4.21604765,2025-02-09 21:37:21.308929443,s,l,
0.29770000,30.64182650,2025-02-09 21:40:40.836033344,s,l,
0.29760000,53.40020278,2025-02-09 21:42:26.055939913,s,l,
0.29700000,841.75084175,2025-02-09 21:43:34.385043144,s,l,
0.29640000,50.60728745,2025-02-09 21:43:41.333484888,s,l,
0.29620000,210.80238184,2025-02-09 21:43:53.066169500,s,l,
0.29590000,45.71217577,2025-02-09 21:45:15.350260973,s,l,
0.29570000,44.45358763,2025-02-09 21:45:35.633621454,s,l,
0.29560000,3801.50925796,2025-02-09 21:45:44.803538799,s,l,
0.29560000,3801.50925796,2025-02-09 21:45:44.832078218,s,l,
0.29510000,5000.00000000,2025-02-09 21:48:57.818310499,s,l,
0.29500000,172.88135593,2025-02-09 21:48:58.131986856,s,l,
0.29510000,31.98976327,2025-02-09 21:49:13.185882092,b,m,
0.29320000,31.14261582,2025-02-09 22:00:52.010398388,s,l,
0.29320000,796.71079484,2025-02-09 22:03:18.796024323,s,l,
0.29310000,1705.64487135,2025-02-09 22:03:18.796024323,s,l,
0.29300000,101.45651622,2025-02-09 22:03:18.796024561,s,l,
0.29310000,796.90353164,2025-02-09 22:03:18.802995682,s,l,
0.29300000,764.80958984,2025-02-09 22:03:18.802995682,s,l,
0.29300000,2342.56968223,2025-02-09 22:03:18.803521872,s,l,
0.29300000,1100.64891269,2025-02-09 22:03:18.804169178,s,l,
0.29280000,1707.39235972,2025-02-09 22:03:37.101490974,s,l,
0.29270000,904.92901282,2025-02-09 22:03:37.101490974,s,l,
0.29280000,534.61735791,2025-02-09 22:04:59.219079494,s,l,
0.29480000,1717.67323940,2025-02-09 22:12:59.045007229,b,l,
0.29760000,47.30771700,2025-02-09 22:13:19.086475134,b,m,
0.29850000,30.02083788,2025-02-09 22:40:18.395537853,b,l,
0.30010000,210.80238184,2025-02-09 22:41:33.040970087,b,l,
0.30200000,32.70111183,2025-02-09 22:43:47.119159222,b,l,
0.30300000,108.00000000,2025-02-09 22:52:33.602345705,b,l,
0.30300000,108.00000000,2025-02-09 22:52:33.608310938,b,l,
0.30300000,108.00000000,2025-02-09 22:52:33.612280846,b,l,
0.30310000,30.02083788,2025-02-09 22:52:33.691119671,b,l,
